year,location,sector_code,sector,carbon_monoxide,carbon_dioxide,methane,nitrous_oxide,nitrogen_oxides,non-methane_volatile_organic_compounds,hfc-23,hfc-32,hfc-41,hfc-43-10mee,hfc-125,hfc-134,hfc-134a,hfc-143,hfc-143a,hfc-152a,hfc-227ea,hfc-236fa,hfc-245ca,unspecified_mix_of_hfcs,cf4,c2f6,c3f8,c4f10,c-c4f8,c5f12,c6f14,sulphur_hexafluoride,sulphur_dioxide,hfc-245fa,hfc-365mfc,black_carbon,pm_2.5,pm_10,carbon_dioxide_equivalent_-_ar5,other_-_ar5,hydrofluorocarbons_-_ar5,perfluorocarbons_-_ar5,carbon_dioxide_-_ar5,methane_-_ar5,nitrous_oxide_-_ar5,sulphur_hexafluoride_-_ar5,carbon_dioxide_equivalent_confidential_-_ar5,hfc-23_-_ar5,hfc-32_-_ar5,hfc-41_-_ar5,hfc-43-10mee_-_ar5,hfc-125_-_ar5,hfc-134_-_ar5,hfc-134a_-_ar5,hfc-143_-_ar5,hfc-143a_-_ar5,hfc-152a_-_ar5,hfc-227ea_-_ar5,hfc-236fa_-_ar5,hfc-245ca_-_ar5,unspecified_mix_of_hfcs_-_ar5,cf4_-_ar5,c2f6_-_ar5,c3f8_-_ar5,c4f10_-_ar5,c-c4f8_-_ar5,c5f12_-_ar5,c6f14_-_ar5,other_perfluorocarbons_-_ar5,hfc-245fa_-_ar5,hfc-365mfc_-_ar5
2016,Queensland,5,Waste,NA,6.35,110.46,0.43,NA,62.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.02,0.61,3213.78,NA,NA,NA,6.35,3092.93,114.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Queensland,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Queensland,1,Energy,518.22,97947.32,599.22,2.68,807.42,176.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.72,NA,NA,18.48,28.1,312.11,115435.73,NA,NA,NA,97947.32,16778.22,710.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Queensland,2,Industrial Processes,NA,2787.25,0.09,1.02,NA,41.52,0.01,0.07,NA,NA,0.16,0,0.45,NA,0.1,0.02,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,14.11,0.02,0.01,0.06,0.52,3.07,4889.96,1830.02,1755.82,50.37,2787.25,2.43,270.25,23.83,NA,86.11,48.41,NA,NA,508.97,0.46,583.51,NA,478.67,2.26,16.04,5.49,NA,NA,8.29,42.08,NA,NA,NA,NA,NA,NA,16.02,9.88
2017,Queensland,3,Agriculture,43.38,296.5,661.9,9.54,2.23,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,3.25,NA,21356.83,NA,NA,NA,296.5,18533.32,2527.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Queensland,5,Waste,NA,6.35,103.96,0.43,NA,63.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,1.62,3.6,3032.51,NA,NA,NA,6.35,2910.92,115.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Queensland,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Queensland,1,Energy,499.28,101877.78,661.66,2.47,867.37,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.15,NA,NA,19.68,29.76,269.12,121060,NA,NA,NA,101877.78,18526.49,655.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Queensland,2,Industrial Processes,NA,2850.18,0.09,1.79,NA,41.92,0.01,0.07,NA,NA,0.15,0,0.44,NA,0.1,0.02,0.01,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,12.67,0.02,0.01,0.06,0.42,2.99,5181.4,1855.63,1762.85,62.73,2850.18,2.44,473.15,30.05,NA,108.24,45.59,NA,NA,487.23,0.9,573.89,NA,493.83,2.58,18.8,7.54,NA,NA,52.17,10.57,NA,NA,NA,NA,NA,NA,14.71,9.53
2018,Queensland,3,Agriculture,38.29,257.99,718.77,8.89,1.96,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,2.85,NA,22739.91,NA,NA,NA,257.99,20125.63,2356.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Queensland,5,Waste,NA,6.46,97.02,0.42,NA,56.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.02,0.95,2833.95,NA,NA,NA,6.46,2716.61,110.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Queensland,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Queensland,1,Energy,497.34,99962.52,636.61,2.37,856.5,180.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.08,NA,NA,19.39,29.39,271.47,118415.08,NA,NA,NA,99962.52,17825.09,627.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Queensland,2,Industrial Processes,NA,2850.21,0.09,3.29,NA,28.35,0.01,0.08,NA,NA,0.17,0,0.5,NA,0.12,0.02,0.01,0,NA,NA,0,0.01,NA,NA,NA,NA,NA,0,12.77,0.02,0.01,0.05,0.42,4.61,5826.45,2101.88,1986.64,86.91,2850.21,2.44,871.92,28.33,NA,121.99,51.38,NA,NA,549.08,1.02,646.75,NA,556.53,2.91,21.19,8.5,NA,NA,14.3,72.61,NA,NA,NA,NA,NA,NA,16.58,10.73
2019,Queensland,3,Agriculture,35.26,243.64,677.95,8.14,1.78,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,2.63,NA,21383.65,NA,NA,NA,243.64,18982.69,2157.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Queensland,5,Waste,NA,6.52,88.5,0.4,NA,43.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.02,1.54,2590.99,NA,NA,NA,6.52,2477.97,106.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Queensland,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,South Australia,1,Energy,456.95,18658.08,85.82,0.54,97.57,66.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.72,NA,NA,NA,NA,NA,21205.12,NA,NA,NA,18658.08,2402.92,144.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,South Australia,2,Industrial Processes,1.49,2611.66,0.46,0.04,5.59,15.25,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.87,NA,NA,NA,NA,NA,2755.41,119.57,100.44,NA,2611.66,12.95,11.23,19.13,NA,100.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,South Australia,3,Agriculture,65.58,47.96,212.91,5.07,4.02,3.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7352.56,NA,NA,NA,47.96,5961.39,1343.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,South Australia,5,Waste,NA,1.64,53.99,0.12,NA,34.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543.94,NA,NA,NA,1.64,1511.66,30.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,South Australia,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,South Australia,1,Energy,451.37,17234.41,75.84,0.53,91.87,64.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73,NA,NA,NA,NA,NA,19499.19,NA,NA,NA,17234.41,2123.43,141.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,South Australia,2,Industrial Processes,1.45,2495.21,0.42,0.04,5.44,14.69,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.73,NA,NA,NA,NA,NA,2638.9,120.68,100.01,NA,2495.21,11.9,11.12,20.67,NA,100.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,South Australia,3,Agriculture,52.8,59.03,204.27,4.76,3.26,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7039.3,NA,NA,NA,59.03,5719.43,1260.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,South Australia,5,Waste,NA,1.66,53.84,0.12,NA,34.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1540.61,NA,NA,NA,1.66,1507.66,31.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,South Australia,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,South Australia,1,Energy,460.78,18185.31,84.82,0.57,97.7,66.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.92,NA,NA,NA,NA,NA,20709.99,NA,NA,NA,18185.31,2374.93,149.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,South Australia,2,Industrial Processes,2.09,3054.37,0.62,0.05,7.83,14.45,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.82,NA,NA,NA,NA,NA,3200.3,115.42,93.22,NA,3054.37,17.42,13.09,22.2,NA,93.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,South Australia,3,Agriculture,61.14,63.3,199.15,4.7,3.82,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6886.06,NA,NA,NA,63.3,5576.1,1246.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,South Australia,5,Waste,NA,1.67,47.12,0.12,NA,33.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352.95,NA,NA,NA,1.67,1319.36,31.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,South Australia,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,South Australia,1,Energy,466.75,18427.52,73.54,0.59,99.33,65.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.87,NA,NA,NA,NA,NA,20643.07,NA,NA,NA,18427.52,2059.15,156.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,South Australia,2,Industrial Processes,1.96,2976.18,0.62,0.05,7.34,14.55,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.39,NA,NA,NA,NA,NA,3156.89,150.81,127.14,NA,2976.18,17.23,12.67,23.67,NA,127.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,South Australia,3,Agriculture,65.32,69.57,200.89,4.84,4.06,3.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6978.32,NA,NA,NA,69.57,5625,1283.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,South Australia,5,Waste,NA,1.67,47.85,0.12,NA,32.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373.93,NA,NA,NA,1.67,1339.82,32.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,South Australia,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,South Australia,1,Energy,464.01,18171.3,78.54,0.6,98.64,66.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.01,NA,NA,NA,NA,NA,20529.04,NA,NA,NA,18171.3,2199.03,158.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,South Australia,2,Industrial Processes,1.83,3032.03,0.58,0.04,6.86,15,0.01,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.97,0,0,NA,NA,NA,3156.08,96.15,71.05,NA,3032.03,16.28,11.62,25.1,NA,70.88,0.01,NA,NA,0.05,0,0.06,NA,0.05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1994,South Australia,3,Agriculture,65.59,78.4,192.67,4.79,4.14,3.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6741.58,NA,NA,NA,78.4,5394.63,1268.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,South Australia,5,Waste,NA,1.68,40.52,0.12,NA,31.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1168.64,NA,NA,NA,1.68,1134.6,32.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,South Australia,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,South Australia,1,Energy,463.83,17999.73,87.73,0.61,98.46,66.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88,NA,NA,NA,NA,NA,20616.69,NA,NA,NA,17999.73,2456.55,160.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,South Australia,2,Industrial Processes,1.49,3013.04,0.6,0.04,3.11,14.47,0.01,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.03,NA,NA,NA,NA,NA,3141.29,100.74,74.11,NA,3013.04,16.7,10.81,26.63,NA,62.25,0.06,NA,0,5.01,0,5.88,NA,0.73,NA,0.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,South Australia,3,Agriculture,38.02,75.73,181.83,4.37,2.38,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6325.42,NA,NA,NA,75.73,5091.33,1158.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,South Australia,5,Waste,NA,1.68,48.1,0.12,NA,29.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1380.84,NA,NA,NA,1.68,1346.84,32.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,South Australia,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,South Australia,1,Energy,462.09,17086.66,85.46,0.6,96.19,64.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16,NA,NA,NA,NA,NA,19638.65,NA,NA,NA,17086.66,2393.02,158.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,South Australia,2,Industrial Processes,1.81,2984.12,0.59,0.05,6.78,14.2,0,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.91,NA,NA,NA,NA,NA,3065.54,52.54,29.14,NA,2984.12,16.65,12.23,23.4,NA,0.02,0.15,NA,0.01,12.31,0,14.43,NA,1.78,NA,0.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,South Australia,3,Agriculture,66.23,71.07,183.86,4.87,4.12,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6509.98,NA,NA,NA,71.07,5147.99,1290.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,South Australia,5,Waste,NA,1.68,37.02,0.12,NA,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071.14,NA,NA,NA,1.68,1036.44,33.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,South Australia,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,South Australia,1,Energy,465.16,17730.47,91.01,0.62,98.71,62.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.14,NA,NA,NA,NA,NA,20441.82,NA,NA,NA,17730.47,2548.2,163.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,South Australia,2,Industrial Processes,1.83,2990.61,0.59,0.05,6.84,14.26,0,0,NA,0,0.01,0,0.02,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.96,NA,NA,NA,NA,NA,3090.75,70.3,48.72,NA,2990.61,16.5,13.35,21.57,NA,0.03,0.24,NA,0.01,20.58,0.01,24.13,NA,2.98,NA,0.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,South Australia,3,Agriculture,68.76,88.4,178.33,5,4.28,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6405.79,NA,NA,NA,88.4,4993.32,1324.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,South Australia,5,Waste,NA,1.69,34.85,0.13,NA,27.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.09,NA,NA,NA,1.69,975.81,34.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,South Australia,7,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,South Australia,1,Energy,451.93,18196.98,92.29,0.64,99.78,65.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.81,NA,NA,NA,NA,NA,20951.63,NA,NA,NA,18196.98,2584.08,170.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
