year,location,sector_code,sector,carbon_monoxide,carbon_dioxide,methane,nitrous_oxide,nitrogen_oxides,non-methane_volatile_organic_compounds,hfc-23,hfc-32,hfc-41,hfc-43-10mee,hfc-125,hfc-134,hfc-134a,hfc-143,hfc-143a,hfc-152a,hfc-227ea,hfc-236fa,hfc-245ca,unspecified_mix_of_hfcs,cf4,c2f6,c3f8,c4f10,c-c4f8,c5f12,c6f14,sulphur_hexafluoride,sulphur_dioxide,hfc-245fa,hfc-365mfc,black_carbon,pm_2.5,pm_10,carbon_dioxide_equivalent_-_ar5,other_-_ar5,hydrofluorocarbons_-_ar5,perfluorocarbons_-_ar5,carbon_dioxide_-_ar5,methane_-_ar5,nitrous_oxide_-_ar5,sulphur_hexafluoride_-_ar5,carbon_dioxide_equivalent_confidential_-_ar5,hfc-23_-_ar5,hfc-32_-_ar5,hfc-41_-_ar5,hfc-43-10mee_-_ar5,hfc-125_-_ar5,hfc-134_-_ar5,hfc-134a_-_ar5,hfc-143_-_ar5,hfc-143a_-_ar5,hfc-152a_-_ar5,hfc-227ea_-_ar5,hfc-236fa_-_ar5,hfc-245ca_-_ar5,unspecified_mix_of_hfcs_-_ar5,cf4_-_ar5,c2f6_-_ar5,c3f8_-_ar5,c4f10_-_ar5,c-c4f8_-_ar5,c5f12_-_ar5,c6f14_-_ar5,other_perfluorocarbons_-_ar5,hfc-245fa_-_ar5,hfc-365mfc_-_ar5
1994,Tasmania,,Total UNFCCC,637.76,12898.36,127.99,2.08,43.86,89.57,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,8.56,0,0,27.98,183.87,NA,17240.67,206.73,22.94,175.68,12898.36,3583.61,551.97,8.1,NA,22.88,0,NA,NA,0.02,0,0.02,NA,0.02,0,0,0,NA,NA,144.31,31.38,NA,NA,NA,NA,NA,NA,0,0
1995,Tasmania,,Total UNFCCC,674.73,13392.04,125.81,2.02,46.08,93.29,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,8.32,NA,NA,30.78,202.29,NA,17606.79,156.75,23.91,124.26,13392.04,3522.55,535.45,8.59,NA,20.08,0.02,NA,0,1.62,0,1.9,NA,0.23,NA,0.06,0,NA,NA,102.06,22.19,NA,NA,NA,NA,NA,NA,NA,NA
1996,Tasmania,,Total UNFCCC,644.22,12138.38,126.93,2.14,46.72,88.83,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,7.88,NA,NA,28.73,188.8,NA,16391.39,131.41,9.39,114.48,12138.38,3554.01,567.59,7.54,NA,0.01,0.05,NA,0,3.97,0,4.65,NA,0.57,NA,0.14,0,NA,NA,94.03,20.45,NA,NA,NA,NA,NA,NA,NA,NA
1997,Tasmania,,Total UNFCCC,631.84,12509.03,126.06,2.1,48.83,86.62,0,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,8.01,NA,NA,27.64,181.65,NA,16717.27,122.25,15.64,99.69,12509.03,3529.65,556.33,6.93,NA,0.01,0.08,NA,0,6.61,0,7.75,NA,0.96,NA,0.24,0,NA,NA,81.88,17.8,NA,NA,NA,NA,NA,NA,NA,NA
1998,Tasmania,,Total UNFCCC,655.46,13215,128.15,2.11,49.05,89.17,0,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,8.13,NA,NA,30.31,199.16,NA,17525.85,162.63,21.65,134.78,13215,3588.15,560.06,6.2,NA,0.01,0.11,NA,0,9.15,0,10.72,NA,1.33,NA,0.33,0,NA,NA,110.71,24.07,NA,NA,NA,NA,NA,NA,NA,NA
1999,Tasmania,,Total UNFCCC,598.04,12508.22,126.53,2.19,48.04,81.7,0,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,9.6,NA,NA,26.75,175.81,NA,16760.09,130,32.17,92.46,12508.22,3542.72,579.16,5.37,NA,0.02,0.16,NA,0.01,13.59,0.01,15.93,NA,1.97,NA,0.49,0,NA,NA,75.94,16.51,NA,NA,NA,NA,NA,NA,NA,NA
2000,Tasmania,,Total UNFCCC,659.03,15630.13,119.4,2.13,49.77,88.81,0,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,9.49,NA,NA,31.65,208.02,NA,19684.52,147.32,37.48,104.47,15630.13,3343.12,563.95,5.36,NA,0.02,0.19,NA,0.01,15.83,0.01,18.57,NA,2.29,NA,0.57,0,NA,NA,85.81,18.66,NA,NA,NA,NA,NA,NA,NA,NA
2001,Tasmania,,Total UNFCCC,639.15,16312.87,120.33,2.21,51.6,87.17,0,0,NA,0,0.01,0,0.02,NA,0,NA,0,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,10.33,NA,NA,29.74,195.44,NA,20470.25,203.35,51.58,146.26,16312.87,3369.2,584.83,5.51,NA,0.03,0.26,NA,0.01,21.79,0.01,25.55,NA,3.16,NA,0.78,0,NA,NA,120.14,26.12,NA,NA,NA,NA,NA,NA,NA,NA
2002,Tasmania,,Total UNFCCC,597.22,13733.6,114.39,2.23,54.18,82.6,0,0,NA,0,0.01,0,0.02,NA,0,NA,0,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,10.56,NA,NA,27.93,183.55,NA,17734.14,207.21,61.37,140.23,13733.6,3202.8,590.52,5.61,NA,0.04,0.31,NA,0.01,25.92,0.01,30.4,NA,3.76,NA,0.93,0,NA,NA,115.18,25.04,NA,NA,NA,NA,NA,NA,NA,NA
2003,Tasmania,,Total UNFCCC,646.59,17744.71,120.6,2.34,43.94,88.51,0,0,NA,0,0.01,0,0.03,NA,0,NA,0,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,9.85,NA,NA,33,216.82,NA,21961.59,220.26,77.9,136.69,17744.71,3376.74,619.88,5.67,NA,0.05,0.39,NA,0.01,32.9,0.01,38.58,NA,4.77,NA,1.18,0,NA,NA,112.28,24.41,NA,NA,NA,NA,NA,NA,NA,NA
2004,Tasmania,,Total UNFCCC,625.82,15086.22,118.47,2.26,46.7,87.78,0,0,NA,0,0.01,0,0.03,NA,0,NA,0,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,9.73,NA,NA,32.16,211.36,NA,19235.23,234.04,89.23,139.11,15086.22,3317.04,597.93,5.7,NA,0.05,0.44,NA,0.02,37.69,0.01,44.2,NA,5.46,NA,1.35,0,NA,NA,114.27,24.84,NA,NA,NA,NA,NA,NA,NA,NA
2005,Tasmania,,Total UNFCCC,621.87,15197.39,117.23,2.27,48.66,88.27,NA,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,9.87,0,0,33.03,217.08,NA,19346.77,264.24,113.97,145.43,15197.39,3282.51,602.64,4.84,NA,NA,0.46,NA,NA,25.02,0.02,42.18,NA,40.59,0.09,1.11,3.74,NA,NA,119.46,25.97,NA,NA,NA,NA,NA,NA,0.62,0.15
2006,Tasmania,,Total UNFCCC,577.05,12496.52,116.02,2.33,47.66,83.03,NA,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,10.1,0,0,27.58,181.27,NA,16530.86,169.31,108.98,55.77,12496.52,3248.57,616.46,4.57,NA,NA,0.74,NA,NA,24.01,0.02,42.07,NA,38.95,0.1,0.99,1.01,NA,NA,45.81,9.96,NA,NA,NA,NA,NA,NA,0.66,0.44
2007,Tasmania,,Total UNFCCC,566.37,11852.4,113.34,2.25,48.44,82.47,0,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,10.52,0,0,27.14,178.38,NA,15794.73,173.26,121.71,47.3,11852.4,3173.63,595.44,4.26,NA,10.96,1.34,NA,NA,27.22,0.02,40.02,NA,39.04,0.12,1.11,0.85,NA,NA,38.85,8.45,NA,NA,NA,NA,NA,NA,0.56,0.47
2008,Tasmania,,Total UNFCCC,602.88,13402.58,107.27,2.2,54.08,87.67,0,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,10.74,0,0,29.63,194.69,NA,17150.65,162.53,122.48,36.08,13402.58,3003.68,581.86,3.97,NA,11.06,1.41,NA,NA,29.19,0.02,38.53,NA,38.89,0.11,1.33,0.81,NA,NA,29.64,6.44,NA,NA,NA,NA,NA,NA,0.43,0.7
2009,Tasmania,,Total UNFCCC,545.89,11235.26,106.3,2.24,49.95,82.06,0,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,10.55,0,0,26.57,169.84,3.49,14962.93,158.63,146.22,8.91,11235.26,2976.54,592.5,3.51,NA,11.33,1.85,NA,NA,35.45,0.02,44.99,NA,48.07,0.11,2.16,0.89,NA,NA,7.41,1.5,NA,NA,NA,NA,NA,NA,0.48,0.88
2010,Tasmania,,Total UNFCCC,487.55,8301.03,101.78,2.28,47.78,73.15,0,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,10.09,0,0,22.75,144.39,2.72,11907.47,153.27,141.1,9.13,8301.03,2849.92,603.25,3.04,NA,9.79,2.1,NA,NA,34.64,0.03,44.18,NA,45.34,0.13,2.13,1.04,NA,NA,7.59,1.54,NA,NA,NA,NA,NA,NA,0.61,1.11
2011,Tasmania,,Total UNFCCC,487.09,7794.25,105.96,2.53,47.34,72.54,0,0,NA,NA,0.01,0,0.04,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,9.74,0,0,21.49,135.72,2.67,11595.83,163.15,153.97,6.42,7794.25,2966.98,671.45,2.77,NA,10.76,2.61,NA,NA,39.21,0.03,51.24,NA,44.99,0.14,1.92,0.97,NA,NA,5.33,1.09,NA,NA,NA,NA,NA,NA,0.92,1.17
2012,Tasmania,,Total UNFCCC,355.81,-1408.95,104.74,2.39,43.46,56.42,0,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,9.34,0,0,11.56,70.48,3.05,2311.26,155.31,144.81,7.83,-1408.95,2932.75,632.15,2.67,NA,10.45,2.54,NA,NA,35.45,0.03,45.1,NA,47.07,0.2,1.24,0.79,NA,NA,6.51,1.32,NA,NA,NA,NA,NA,NA,0.89,1.05
2013,Tasmania,,Total UNFCCC,336.79,-4045.82,106.57,2.27,44.22,55.08,0,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,10.37,0,0,10.11,60.57,2.99,-292.82,168.32,158.22,7.63,-4045.82,2983.95,600.73,2.47,NA,11.55,2.62,NA,NA,39.62,0.04,45.02,NA,53.89,0.2,2.68,0.58,NA,NA,6.49,1.14,NA,NA,NA,NA,NA,NA,0.99,1.02
2014,Tasmania,,Total UNFCCC,357.83,-3760.3,113.47,2.32,44.21,57.87,0,0.01,NA,NA,0.02,0,0.04,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,10.1,0,0,12.01,73.64,2.75,209.86,177.75,167.72,7.67,-3760.3,3177.25,615.17,2.37,NA,8.37,4.33,NA,NA,48.05,0.04,52.08,NA,49.78,0.21,2.09,0.41,NA,NA,6.52,1.14,NA,NA,NA,NA,NA,NA,1.38,0.97
2015,Tasmania,,Total UNFCCC,379.89,-4792.08,105.62,2.23,44.79,60.09,0,0.01,NA,NA,0.02,0,0.05,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,10.32,0,0,12.39,76.34,2.75,-1047.47,197.28,186.97,7.73,-4792.08,2957.43,589.9,2.57,NA,9.35,4.92,NA,NA,53.77,0.04,59.92,NA,53.24,0.23,2.31,0.46,NA,NA,6.58,1.15,NA,NA,NA,NA,NA,NA,1.66,1.09
2016,Tasmania,,Total UNFCCC,334.39,-5261.87,102.45,2.19,44.25,56.23,0,0.01,NA,NA,0.02,0,0.05,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,9.68,0,0,14.05,86.86,2.62,-1622.01,190.83,185.81,2.45,-5261.87,2868.66,580.36,2.57,NA,9.11,5.12,NA,NA,53.86,0.05,61.75,NA,50.66,0.24,1.7,0.58,NA,NA,0.11,2.34,NA,NA,NA,NA,NA,NA,1.69,1.05
2017,Tasmania,,Total UNFCCC,297.24,-5542.13,108.05,2.26,42.77,50.89,0,0.01,NA,NA,0.02,0,0.05,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,10.01,0,0,12.9,79.39,2.68,-1697.32,219.99,185.55,31.92,-5542.13,3025.48,599.35,2.52,NA,9.1,5.12,NA,NA,53.79,0.05,61.66,NA,50.58,0.24,1.69,0.58,NA,NA,26.55,5.38,NA,NA,NA,NA,NA,NA,1.69,1.04
2018,Tasmania,,Total UNFCCC,260.17,-6502.79,104.08,2.15,43.09,46.73,0,0.01,NA,NA,0.02,0,0.05,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,10.07,0,0,11.14,67.26,2.29,-2824.74,193.01,185.47,4.37,-6502.79,2914.23,570.82,3.16,NA,11.39,4.8,NA,NA,51.26,0.09,60.38,NA,51.96,0.27,1.98,0.79,NA,NA,0.11,4.26,NA,NA,NA,NA,NA,NA,1.55,1
2019,Tasmania,,Total UNFCCC,257.3,-5324.18,102.1,2.13,43.77,44.92,0,0.01,NA,NA,0.02,0,0.05,NA,0.01,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,9.85,0,0,11.08,66.54,2.44,-1682.7,217.29,208.55,5.76,-5324.18,2858.77,565.42,2.97,NA,12.81,5.39,NA,NA,57.64,0.11,67.89,NA,58.42,0.31,2.22,0.89,NA,NA,0.12,5.65,NA,NA,NA,NA,NA,NA,1.74,1.13
1990,Victoria,,Total UNFCCC,2499.66,83255.52,894.42,11.21,315.41,476.67,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.02,NA,NA,NA,NA,NA,0,96.33,NA,NA,43.04,282.83,NA,112769.1,1499.27,306.38,1134.54,83255.52,25043.64,2970.66,58.35,NA,306.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931.91,202.63,NA,NA,NA,NA,NA,NA,NA,NA
1991,Victoria,,Total UNFCCC,2307.62,86998.34,867.69,11.23,302.63,447.76,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.02,NA,NA,NA,NA,NA,0,94.71,NA,NA,33.68,221.32,NA,115773.16,1504.54,305.87,1135.46,86998.34,24295.38,2974.89,63.21,NA,305.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932.67,202.79,NA,NA,NA,NA,NA,NA,NA,NA
1992,Victoria,,Total UNFCCC,2288.25,81792.5,853.11,11.22,313.16,440.59,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.02,NA,NA,NA,NA,NA,0,100.87,NA,NA,26.07,171.31,NA,110140.26,1486.52,285.01,1133.62,81792.5,23887.01,2974.24,67.88,NA,285.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931.16,202.46,NA,NA,NA,NA,NA,NA,NA,NA
1993,Victoria,,Total UNFCCC,2357.04,80531.29,835.18,11.44,318.06,443.62,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.01,NA,NA,NA,NA,NA,0,95.16,NA,NA,26.5,174.15,NA,108226.9,1278.12,389.19,816.49,80531.29,23384.97,3032.53,72.44,NA,389.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.67,145.82,NA,NA,NA,NA,NA,NA,NA,NA
1994,Victoria,,Total UNFCCC,2280.64,82512.28,830.84,12.01,308.81,430.38,0.02,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0.07,0.01,NA,NA,NA,NA,NA,0,92.53,0,0,21.43,140.85,NA,109785.88,827.25,217.42,533.02,82512.28,23263.38,3182.96,76.81,NA,216.89,0.02,NA,NA,0.16,0,0.19,NA,0.15,0,0.01,0,NA,NA,437.82,95.2,NA,NA,NA,NA,NA,NA,0.01,0
1995,Victoria,,Total UNFCCC,2256.46,81562.4,855.56,11.52,308.98,424.12,0.02,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0,95.12,NA,NA,21.2,139.32,NA,109255.75,685.92,227.27,376.99,81562.4,23955.65,3051.78,81.66,NA,190.91,0.18,NA,0.01,15.37,0.01,18.02,NA,2.23,NA,0.55,0,NA,NA,309.66,67.33,NA,NA,NA,NA,NA,NA,NA,NA
1996,Victoria,,Total UNFCCC,2247.78,77023.01,834.18,11.66,315.5,403.43,0,0,NA,0,0.01,0,0.03,NA,0,NA,0,0,NA,NA,0.04,0.01,NA,NA,NA,NA,NA,0,103,NA,NA,18.49,121.53,NA,103980.43,509.45,89.92,347.33,77023.01,23357.05,3090.93,72.2,NA,0.05,0.45,NA,0.02,37.98,0.02,44.54,NA,5.5,NA,1.36,0,NA,NA,285.3,62.03,NA,NA,NA,NA,NA,NA,NA,NA
1997,Victoria,,Total UNFCCC,2170.22,79434.53,833.94,12.04,317.74,396.1,0,0,NA,0,0.02,0,0.06,NA,0,NA,0,0,NA,NA,0.04,0,NA,NA,NA,NA,NA,0,114.15,NA,NA,17.91,117.72,NA,106494.94,520.34,151.02,302.45,79434.53,23350.27,3189.8,66.87,NA,0.09,0.75,NA,0.03,63.79,0.03,74.8,NA,9.25,NA,2.29,0,NA,NA,248.43,54.02,NA,NA,NA,NA,NA,NA,NA,NA
1998,Victoria,,Total UNFCCC,2032.27,86382.91,780.53,11.82,326.24,380.35,0,0,NA,0,0.03,0,0.08,NA,0,NA,0,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0,114.14,NA,NA,17.46,114.74,NA,112051.2,680.76,211.34,408.93,86382.91,21854.74,3132.79,60.49,NA,0.12,1.05,NA,0.04,89.27,0.04,104.68,NA,12.94,NA,3.2,0,NA,NA,335.89,73.03,NA,NA,NA,NA,NA,NA,NA,NA
1999,Victoria,,Total UNFCCC,1913.15,87665.36,776.27,12.09,327.19,358.25,0,0,NA,0,0.04,0,0.12,NA,0,NA,0,0,NA,NA,0.03,0,NA,NA,NA,NA,NA,0,122.36,NA,NA,13.46,88.43,NA,113257.03,651.35,317.78,280.51,87665.36,21735.46,3204.86,53.07,NA,0.19,1.58,NA,0.06,134.23,0.05,157.4,NA,19.45,NA,4.82,0,NA,NA,230.41,50.1,NA,NA,NA,NA,NA,NA,NA,NA
2000,Victoria,,Total UNFCCC,1805.91,91216.43,796.76,13.33,329.75,345.73,0,0,NA,0,0.05,0,0.14,NA,0,NA,0,0,NA,NA,0.04,0.01,NA,NA,NA,NA,NA,0,157.91,NA,NA,13.9,91.37,NA,117802.07,745.13,374.57,316.96,91216.43,22309.34,3531.16,53.61,NA,0.22,1.87,NA,0.07,158.21,0.06,185.53,NA,22.93,NA,5.68,0,NA,NA,260.35,56.61,NA,NA,NA,NA,NA,NA,NA,NA
2001,Victoria,,Total UNFCCC,1771.33,92210.39,803.75,13.96,337.24,345.35,0,0,NA,0,0.07,0,0.2,NA,0.01,NA,0,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0,161.25,NA,NA,15.86,104.23,NA,119437.55,1021.46,521.92,443.74,92210.39,22505.05,3700.65,55.8,NA,0.3,2.6,NA,0.09,220.46,0.09,258.51,NA,31.95,NA,7.91,0,NA,NA,364.49,79.25,NA,NA,NA,NA,NA,NA,NA,NA
2002,Victoria,,Total UNFCCC,1709.66,87973.48,801.93,14.02,330.63,345.49,0,0,NA,0,0.08,0,0.24,NA,0.01,NA,0,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0,159.36,NA,NA,15.63,102.73,NA,115254.75,1110.68,627.85,425.45,87973.48,22453.98,3716.61,57.37,NA,0.37,3.13,NA,0.11,265.2,0.1,310.98,NA,38.44,NA,9.52,0,NA,NA,349.47,75.98,NA,NA,NA,NA,NA,NA,NA,NA
2003,Victoria,,Total UNFCCC,1785.44,96141.74,773.1,13.49,350.43,358.15,0,0.01,NA,0,0.11,0,0.31,NA,0.01,NA,0,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0,172.94,NA,NA,29.88,196.34,NA,122637.45,1274.6,801.53,414.7,96141.74,21646.88,3574.24,58.37,NA,0.47,4,NA,0.14,338.56,0.13,397.01,NA,49.07,NA,12.15,0,NA,NA,340.64,74.07,NA,NA,NA,NA,NA,NA,NA,NA
2004,Victoria,,Total UNFCCC,1894.9,100911.22,771.1,14.55,360.4,371.66,0,0.01,NA,0,0.12,0,0.35,NA,0.01,NA,0,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0,186.98,NA,NA,34.92,229.44,NA,127758.37,1400.63,919.78,422.06,100911.22,21590.75,3855.77,58.79,NA,0.54,4.58,NA,0.17,388.51,0.15,455.58,NA,56.31,NA,13.94,0,NA,NA,346.68,75.38,NA,NA,NA,NA,NA,NA,NA,NA
2005,Victoria,,Total UNFCCC,1594.47,93588.39,797.84,14.53,353.07,347.46,NA,0.01,NA,NA,0.08,0,0.34,NA,0.09,0.01,0,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0,187.57,0.01,0,25.08,164.8,NA,121446.79,1669.12,1177.88,441.23,93588.39,22339.41,3849.87,50.01,NA,NA,4.7,NA,NA,258.63,0.16,435.96,NA,419.51,0.88,11.48,38.61,NA,NA,362.43,78.8,NA,NA,NA,NA,NA,NA,6.43,1.5
2006,Victoria,,Total UNFCCC,1770.33,100423.22,767.28,14.52,344.54,376.24,NA,0.01,NA,NA,0.08,0,0.34,NA,0.08,0.01,0,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,199.57,0.01,0.01,36.35,238.9,NA,127102.5,1346.71,1130.14,169.2,100423.22,21483.73,3848.84,47.37,NA,NA,7.67,NA,NA,248.98,0.19,436.27,NA,403.96,1.01,10.26,10.43,NA,NA,138.98,30.22,NA,NA,NA,NA,NA,NA,6.86,4.53
2007,Victoria,,Total UNFCCC,2009.06,103964.13,762.19,13.74,341.43,409.18,0.01,0.02,NA,NA,0.09,0,0.32,NA,0.09,0.01,0,0,NA,NA,0.02,0,NA,NA,NA,NA,NA,0,190.3,0.01,0.01,38.11,250.41,NA,130413.04,1466.84,1278.64,143.49,103964.13,21341.18,3640.89,44.71,NA,115.18,14.03,NA,NA,285.99,0.19,420.4,NA,410.17,1.25,11.68,8.97,NA,NA,117.86,25.63,NA,NA,NA,NA,NA,NA,5.88,4.9
2008,Victoria,,Total UNFCCC,1930.68,101865.48,742.65,13.65,345.17,403.89,0.01,0.02,NA,NA,0.1,0,0.31,NA,0.09,0.01,0,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,199.41,0.01,0.01,31.06,204.08,NA,127713.62,1437.94,1286.77,109.47,101865.48,20794.27,3615.93,41.7,NA,116.23,14.78,NA,NA,306.71,0.21,404.8,NA,408.58,1.13,13.95,8.5,NA,NA,89.92,19.55,NA,NA,NA,NA,NA,NA,4.55,7.33
2009,Victoria,,Total UNFCCC,1909.8,112525.72,731.47,13.59,350.03,408.12,0.01,0.03,NA,NA,0.12,0,0.37,NA,0.11,0.01,0.01,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,195.97,0.01,0.01,44.33,246.97,14.83,138327.99,1720.22,1564.57,118.1,112525.72,20481.24,3600.8,37.55,NA,121.18,19.75,NA,NA,379.34,0.24,481.41,NA,514.37,1.22,23.08,9.5,NA,NA,98.21,19.89,NA,NA,NA,NA,NA,NA,5.09,9.39
2010,Victoria,,Total UNFCCC,1950.7,114695.38,718.95,14.65,354.75,411.54,0.01,0.03,NA,NA,0.12,0,0.37,NA,0.1,0.01,0.01,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,200.3,0.01,0.02,51.13,288.38,18.46,140363.97,1656.37,1541.45,81.69,114695.38,20130.67,3881.54,33.23,NA,106.91,22.95,NA,NA,378.39,0.33,482.65,NA,495.37,1.41,23.31,11.38,NA,NA,71.47,10.23,NA,NA,NA,NA,NA,NA,6.61,12.14
2011,Victoria,,Total UNFCCC,1880.56,113645.5,713.99,15.76,346.4,401.64,0.01,0.04,NA,NA,0.14,0,0.43,NA,0.1,0.01,0.01,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,198.34,0.01,0.02,37.98,201.04,20.72,139608.1,1794.79,1682.49,82.06,113645.5,19991.74,4176.07,30.24,NA,117.61,28.52,NA,NA,428.51,0.37,559.93,NA,491.6,1.58,20.97,10.61,NA,NA,71.78,10.27,NA,NA,NA,NA,NA,NA,10.05,12.74
2012,Victoria,,Total UNFCCC,1293.09,107594.58,700.21,15.91,339.3,328,0.01,0.04,NA,NA,0.12,0,0.38,NA,0.11,0.02,0,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,197.26,0.01,0.01,27.47,130.33,19.02,133119.76,1702.53,1591.08,82.07,107594.58,19605.88,4216.77,29.37,NA,114.83,27.95,NA,NA,389.51,0.37,495.51,NA,517.17,2.16,13.63,8.64,NA,NA,71.8,10.27,NA,NA,NA,NA,NA,NA,9.8,11.5
2013,Victoria,,Total UNFCCC,1226.29,96845.19,655.7,15.55,319.61,331.65,0.01,0.04,NA,NA,0.14,0,0.39,NA,0.13,0.02,0.01,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,181.13,0.01,0.01,27.06,124.62,18.36,121182.25,1855.58,1769.55,58.37,96845.19,18359.74,4121.74,27.66,NA,129.18,29.31,NA,NA,443.11,0.42,503.53,NA,602.74,2.26,30,6.52,NA,NA,54.3,4.07,NA,NA,NA,NA,NA,NA,11.09,11.38
2014,Victoria,,Total UNFCCC,1244.55,91815.09,659.2,15.31,321.29,338.47,0.01,0.07,NA,NA,0.18,0,0.46,NA,0.12,0.02,0.01,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,177.6,0.02,0.01,28.13,130.1,18.66,116361.09,2031.4,1945.59,58.36,91815.09,18457.69,4056.91,27.44,NA,97.05,50.23,NA,NA,557.45,0.42,604.16,NA,577.52,2.4,24.25,4.8,NA,NA,54.28,4.08,NA,NA,NA,NA,NA,NA,16.06,11.26
2015,Victoria,,Total UNFCCC,1246.83,91036.2,668.62,14.48,327.8,331.21,0.01,0.09,NA,NA,0.2,0,0.54,NA,0.13,0.02,0.01,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,181.79,0.02,0.02,28.7,135.88,23.42,115870.55,2274.47,2209.13,34.94,91036.2,18721.42,3838.46,30.41,NA,110.42,58.09,NA,NA,635.34,0.49,707.94,NA,629.02,2.72,27.25,5.41,NA,NA,32.84,2.1,NA,NA,NA,NA,NA,NA,19.63,12.83
2016,Victoria,,Total UNFCCC,982.92,83841.7,640.86,13.65,312.51,315,0.01,0.09,NA,NA,0.2,0,0.57,NA,0.13,0.02,0.01,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,147.77,0.02,0.02,24.71,106.98,23.85,107702.01,2299.55,2235.32,33.32,83841.7,17944.17,3616.59,30.91,NA,109.63,61.64,NA,NA,647.97,0.58,742.86,NA,609.39,2.88,20.41,6.99,NA,NA,31.35,1.97,NA,NA,NA,NA,NA,NA,20.39,12.57
